Id,PublisherId,PublisherName,Status,LastPostDate,TimeSinceLastPost_Days,PostsCount_Sep2025_Jan2026,PostsCount_Jan2026_Today,TotalDistinctPostsTracked,DataStatus,ActivationStatus
30079804,10027850055,Jalyn Jackson 🇧🇿,Active,Pending,,,,,Pending,Pending - data not yet available
30088297,10027858772,jocele amaral,Active,Pending,,,,,Pending,Pending - data not yet available
30089253,10027859729,gallery.de.eve,Active,,,0,0,0,Verified,Never Activated
30089837,10027860292,priscilabrasilvidareal,Active,,,0,0,0,Verified,Never Activated
30090041,10027860513,therealmarrowz,Active,Pending,,,,,Pending,Pending - data not yet available
30090099,10027860573,brickwallshop,Active,Pending,,,,,Pending,Pending - data not yet available
30097935,10027868391,alenakilyukh,Active,Pending,,,,,Pending,Pending - data not yet available
30098392,10027868846,CIARA RAYSHALL,Active,,,0,0,0,Verified,Never Activated
30098878,10027869328,cevalentino1,Active,Pending,,,,,Pending,Pending - data not yet available
30099729,10027870179,Courtney. MB Realtor,Active,Pending,,,,,Pending,Pending - data not yet available
30100042,10027870493,Aliyah A,Active,Pending,,,,,Pending,Pending - data not yet available
30100825,10027871280,Valeria Gisel,Active,Pending,,,,,Pending,Pending - data not yet available
30102124,10027872578,STEPHANIE RIOS | PERSONAL + MOTHERHOOD,Active,Pending,,,,,Pending,Pending - data not yet available
30106734,10027877127,alexamckinniss,Active,Pending,,,,,Pending,Pending - data not yet available
30107971,10027878361,Ali Aguilar,Active,,,0,0,0,Verified,Never Activated
30110141,10027880574,👉 Official Jianetti Page 👈,Active,Pending,,,,,Pending,Pending - data not yet available
30110698,10027881134,alittlelessworldly,Active,Pending,,,,,Pending,Pending - data not yet available
30111395,10027881878,jennydale456,Active,,,0,0,0,Verified,Never Activated
30113735,10027884197,Nahally,Active,,,0,0,0,Verified,Never Activated
30113795,10027884257,Kayla Palmer,Active,Pending,,,,,Pending,Pending - data not yet available
30114117,10027884560,daniellealis412,Active,,,0,0,0,Verified,Never Activated
30116372,10027886751,Danielle Morales,Active,Pending,,,,,Pending,Pending - data not yet available
30121825,10027892124,Natalie Woodfin,Active,Pending,,,,,Pending,Pending - data not yet available
30122363,10027892660,Essential oils | cozy life | clean home,Active,Pending,,,,,Pending,Pending - data not yet available
30122722,10027893019,Sable Dalton,Active,Pending,,,,,Pending,Pending - data not yet available
30129157,10027899607,caldwellivory51,Active,Pending,,,,,Pending,Pending - data not yet available
30130382,10027900781,alexiswooden4,Active,Pending,,,,,Pending,Pending - data not yet available
30130398,10027900797,Krystal Davis,Active,Pending,,,,,Pending,Pending - data not yet available
30130723,10027901101,alltingzmel,Active,Pending,,,,,Pending,Pending - data not yet available
30132599,10027903045,alexisjaelopez,Active,Pending,,,,,Pending,Pending - data not yet available
30132760,10027903210,Ali Castillo,Active,Pending,,,,,Pending,Pending - data not yet available
30132855,10027903311,.nataaaliie02,Active,,,0,0,0,Verified,Never Activated
30132863,10027903319,nataaaalyy,Active,,,0,0,0,Verified,Never Activated
30132947,10027903472,promua.aleah,Active,Pending,,,,,Pending,Pending - data not yet available
30133470,10027903942,l_ray_al,Active,Pending,,,,,Pending,Pending - data not yet available
30133482,10027903953,malary.d,Active,Pending,,,,,Pending,Pending - data not yet available
30133739,10027904331,alanaxo87,Active,Pending,,,,,Pending,Pending - data not yet available
30133749,10027904342,caitlingraceallen,Active,Pending,,,,,Pending,Pending - data not yet available
30133864,10027904294,thealymatei,Active,Pending,,,,,Pending,Pending - data not yet available
30134652,10027905116,alycenoble,Active,,,0,0,0,Verified,Never Activated
30134793,10027905252,sierraleone219,Active,,,0,0,0,Verified,Never Activated
30135099,10027905554,meeknomillofficial,Active,2026-04-11,94,0,15,15,Verified,Newly Activated
30138083,10027908592,aliciaml95,Active,,,0,0,0,Verified,Never Activated
30140450,10027910980,britney.tallman,Active,Pending,,,,,Pending,Pending - data not yet available
30140606,10027911132,Quiana Cato  BSHS  Interior Designer|Real Estate Investment,Active,2026-03-11,125,1,2,3,Verified,Consistently Active
30140912,10027911432,natalie.wagstaff,Active,,,0,0,0,Verified,Never Activated
30141284,10027911947,jasmineallen.collab,Active,,,0,0,0,Verified,Never Activated
30141526,10027912189,mali.flo728,Active,,,0,0,0,Verified,Never Activated
30144127,10027914926,navjotkamal,Active,Pending,,,,,Pending,Pending - data not yet available
30149441,10027920273,hendersontiannal,Active,Pending,,,,,Pending,Pending - data not yet available
30149847,10027920716,Melissa  Hale,Active,2026-05-19,56,0,19,19,Verified,Newly Activated
30150031,10027920939,simplydanicsocial,Active,,,0,0,0,Verified,Never Activated
30199732,10027970375,meganwalker2016,Active,Pending,,,,,Pending,Pending - data not yet available
30199789,10027970419,Jessica Salas,Active,,,0,0,0,Verified,Never Activated
30200163,10027970730,galciakathia,Active,,,0,0,0,Verified,Never Activated
30207918,10027978627,alexenorton,Active,Pending,,,,,Pending,Pending - data not yet available
30208039,10027978835,allthings_aerial,Active,Pending,,,,,Pending,Pending - data not yet available
30208132,10027978933,Kendall Paige,Active,,,0,0,0,Verified,Never Activated
30208226,10027979123,jasmingalindo01,Active,Pending,,,,,Pending,Pending - data not yet available
30208273,10027979177,misspaolasal,Active,,,0,0,0,Verified,Never Activated
30218870,10027989977,ALESSA,Active,Pending,,,,,Pending,Pending - data not yet available
30225028,10027996613,Joe Valdez,Active,Pending,,,,,Pending,Pending - data not yet available
30238320,10028009744,Valerie,Active,Pending,,,,,Pending,Pending - data not yet available
30238390,10028009838,alaina.fox,Active,,,0,0,0,Verified,Never Activated
30248842,10028020509,garzaarriagallc,Active,Pending,,,,,Pending,Pending - data not yet available
30280561,10028052845,evillalobosss,Active,,,0,0,0,Verified,Never Activated
30280746,10028053105,extracellestial,Active,,,0,0,0,Verified,Never Activated
30280754,10028053113,sydalexis18,Active,Pending,,,,,Pending,Pending - data not yet available
30285151,10028057561,Andaleeb Danial,Active,Pending,,,,,Pending,Pending - data not yet available
30287883,10028060719,healthynourishinglifestyle,Active,Pending,,,,,Pending,Pending - data not yet available
30296111,10028069321,Jeramel Calderon,Active,,,0,0,0,Verified,Never Activated
30296453,10028069662,meetalipatelusa,Active,Pending,,,,,Pending,Pending - data not yet available
30301560,10028074808,ALBE RODRIGUEZ,Active,Pending,,,,,Pending,Pending - data not yet available
30304551,10028077808,tealmoondesign,Active,Pending,,,,,Pending,Pending - data not yet available
30308808,10028081959,jakavia marshall,Active,Pending,,,,,Pending,Pending - data not yet available
30308814,10028081964,jeralyn.guadalamar,Active,Pending,,,,,Pending,Pending - data not yet available
30314754,10028087927,kitaleonard6480,Active,,,0,0,0,Verified,Never Activated
30314826,10028087990,lanalineny,Active,,,0,0,0,Verified,Never Activated
30317018,10028090122,stephdallara,Active,Pending,,,,,Pending,Pending - data not yet available
30317057,10028090163,clarissaalexis,Active,Pending,,,,,Pending,Pending - data not yet available
30317137,10028090252,annaliagutz,Active,Pending,,,,,Pending,Pending - data not yet available
30317155,10028090273,maleah.matias,Active,,,0,0,0,Verified,Never Activated
30317576,10028090705,magical_minhdom,Active,Pending,,,,,Pending,Pending - data not yet available
30317635,10028090766,Brittani Alix,Active,Pending,,,,,Pending,Pending - data not yet available
30319077,10028092185,Michelle Allan,Active,,,0,0,0,Verified,Never Activated
30344266,10028117421,natalielujan92,Active,,,0,0,0,Verified,Never Activated
30344723,10028117810,karl.duval9,Active,Pending,,,,,Pending,Pending - data not yet available
30344739,10028117819,guadalupe.rivas1119,Active,Pending,,,,,Pending,Pending - data not yet available
30345066,10028118063,alexandramezzza,Active,Pending,,,,,Pending,Pending - data not yet available
30382420,10028155359,scalzullia,Active,Pending,,,,,Pending,Pending - data not yet available
30389798,10028162890,Alicia Mathews,Active,Pending,,,,,Pending,Pending - data not yet available
30390396,10028163478,𝙹𝚘𝚗𝚊𝚌𝚔 Abdullah Al Mahamud,Active,,,0,0,0,Verified,Never Activated
30390765,10028163843,thatgaljenna,Active,,,0,0,0,Verified,Never Activated
30391092,10028164168,Pallavi Agarwal - mom fun blogger,Active,Pending,,,,,Pending,Pending - data not yet available
30391327,10028164403,Alex,Active,,,0,0,0,Verified,Never Activated
30392306,10028165377,Crystal Marie ~ Plus Size Affordable Fashion | Lifestyle|,Active,Pending,,,,,Pending,Pending - data not yet available
30425038,10028197923,malaikiasavage,Active,,,0,0,0,Verified,Never Activated
30425211,10028198051,aliesegrish,Active,Pending,,,,,Pending,Pending - data not yet available
30492844,10028265362,octavialloyd_6,Active,,,0,0,0,Verified,Never Activated
30494742,10028266834,briannaleach3,Active,Pending,,,,,Pending,Pending - data not yet available
30497774,10028269513,lilly.kalyuz,Active,Pending,,,,,Pending,Pending - data not yet available
30497847,10028269564,gallygal,Active,,,0,0,0,Verified,Never Activated
30497914,10028269609,Alicia Hawes,Active,2026-06-25,19,0,3,3,Verified,Newly Activated
30497984,10028269660,Natalie Jennings,Active,2026-04-09,96,0,2,2,Verified,Newly Activated
30498025,10028269690,contact.jensdigitaldiary,Active,2026-01-09,186,0,1,1,Verified,Newly Activated
30498030,10028269693,loreal.ross,Active,Pending,,,,,Pending,Pending - data not yet available
30498205,10028269845,kalyntharris,Active,,,0,0,0,Verified,Never Activated
30498265,10028269891,valerieramirezmedia,Active,Pending,,,,,Pending,Pending - data not yet available
30498657,10028270186,Brandy Dallas,Active,Pending,,,,,Pending,Pending - data not yet available
30498734,10028270238,katpalocko,Active,,,0,0,0,Verified,Never Activated
30498748,10028270248,adrianelianaofficial,Active,Pending,,,,,Pending,Pending - data not yet available
30498758,10028270257,altia Fortune,Active,2026-01-29,166,0,1,1,Verified,Newly Activated
30500120,10028271191,jasminevalcinpr,Active,Pending,,,,,Pending,Pending - data not yet available
30501268,10028272023,ihartsocialstrategy,Active,Pending,,,,,Pending,Pending - data not yet available
30501452,10028272175,Aleigha Ward,Active,Pending,,,,,Pending,Pending - data not yet available
30505605,10028276590,alesay,Active,Pending,,,,,Pending,Pending - data not yet available
30506366,10028277435,allende2017,Active,Pending,,,,,Pending,Pending - data not yet available
30506386,10028277455,Aliyah Ware,Active,Pending,,,,,Pending,Pending - data not yet available
30507312,10028278354,Dr.Insiya Sherawala💋,Active,,,0,0,0,Verified,Never Activated
30509320,10028280217,karla.morales,Active,,,0,0,0,Verified,Never Activated
30510934,10028281750,officialefranklin,Active,,,0,0,0,Verified,Never Activated
30511877,10028283035,dasialifestyle,Active,,,0,0,0,Verified,Never Activated
30512566,10028283675,tianashalfdozen,Active,Pending,,,,,Pending,Pending - data not yet available
30513145,10028284232,alajasia,Active,Pending,,,,,Pending,Pending - data not yet available
30513869,10028284991,asialpritchard,Active,Pending,,,,,Pending,Pending - data not yet available
30517531,10028288577,Valentina Contreras,Active,Pending,,,,,Pending,Pending - data not yet available
30522936,10028293936,alanaallen360,Active,,,0,0,0,Verified,Never Activated
30526921,10028297879,wallberry9154,Active,Pending,,,,,Pending,Pending - data not yet available
30547353,10028318448,Sirma Altinok,Active,Pending,,,,,Pending,Pending - data not yet available
30547689,10028318781,ranishia.allen,Active,Pending,,,,,Pending,Pending - data not yet available
30553187,10028324416,rdfalc,Active,Pending,,,,,Pending,Pending - data not yet available
30553444,10028324652,foreverfacesocials,Active,,,0,0,0,Verified,Never Activated
30553941,10028325239,alexiatyler6,Active,Pending,,,,,Pending,Pending - data not yet available
30554020,10028325178,taimisalvador,Active,Pending,,,,,Pending,Pending - data not yet available
30554071,10028325229,Oralia Escutia,Active,Pending,,,,,Pending,Pending - data not yet available
30554130,10028325307,vivaladiva_mua,Active,,,0,0,0,Verified,Never Activated
30554345,10028325531,ashhaaaleee,Active,,,0,0,0,Verified,Never Activated
30554357,10028325543,alexisgrizell,Active,,,0,0,0,Verified,Never Activated
30555429,10028326686,dalutries,Active,Pending,,,,,Pending,Pending - data not yet available
30555629,10028326843,alyssafarnsworthcollabs,Active,,,0,0,0,Verified,Never Activated
30555969,10028327151,caitlyndalessandro,Active,,,0,0,0,Verified,Never Activated
30555989,10028327166,kyana.donaldson,Active,,,0,0,0,Verified,Never Activated
30555991,10028327168,selinamdallas,Active,Pending,,,,,Pending,Pending - data not yet available
30558508,10028330353,haleyychung,Active,,,0,0,0,Verified,Never Activated
30558805,10028330741,maliyahnacole,Active,Pending,,,,,Pending,Pending - data not yet available
30572577,10028344049,Aliyah Joseph,Active,2026-03-29,107,0,1,1,Verified,Newly Activated
30572932,10028344271,edmeefaal,Active,Pending,,,,,Pending,Pending - data not yet available
30576374,10028347686,allycatdesignsco,Active,,,0,0,0,Verified,Never Activated
30585657,10028356888,Kamryn Hall,Active,,,0,0,0,Verified,Never Activated
30589203,10028360863,Chloe Alexa Cummings,Active,Pending,,,,,Pending,Pending - data not yet available
30595512,10028367118,jalene Duressa,Active,2026-05-21,54,0,5,5,Verified,Newly Activated
30595567,10028367171,Allison Bearden,Active,,,0,0,0,Verified,Never Activated
30595632,10028367232,mustafaalismith,Active,Pending,,,,,Pending,Pending - data not yet available
30596568,10028368146,alexiskaluzny,Active,,,0,0,0,Verified,Never Activated
30598340,10028369911,kvaleriaevans,Active,Pending,,,,,Pending,Pending - data not yet available
30599550,10028371126,Alexis Tuggle,Active,Pending,,,,,Pending,Pending - data not yet available
30599978,10028371536,alexiismuacollabs,Active,Pending,,,,,Pending,Pending - data not yet available
30601547,10028373073,alexaeefting,Active,2026-01-22,173,0,1,1,Verified,Newly Activated
30601699,10028373212,angelicaleighw,Active,,,0,0,0,Verified,Never Activated
30603276,10028374758,allieeddy,Active,Pending,,,,,Pending,Pending - data not yet available
30603284,10028374768,Alexa Fair,Active,Pending,,,,,Pending,Pending - data not yet available
30603318,10028374813,therealerinjeanne,Active,Pending,,,,,Pending,Pending - data not yet available
30604811,10028376525,aiyanalashaicollabs,Active,,,0,0,0,Verified,Never Activated
30608898,10028380641,its.zezeofficial,Active,Pending,,,,,Pending,Pending - data not yet available
30609134,10028380890,Lala Shaw 🖤📚🌸,Active,,,0,0,0,Verified,Never Activated
30624470,10028396134,audreysocialcollabs,Active,,,0,0,0,Verified,Never Activated
30628828,10028401144,creatingdigitalprofits,Active,2026-03-23,113,0,4,4,Verified,Newly Activated
30634019,10028406191,Brinda Kamalia,Active,,,0,0,0,Verified,Never Activated
